FlyAsh,GGBFS,NaOH_M,Na2SiO3,CopperSlag,RecycledAgg,Curing_Days,Comp_Strength,provenance,material_system
300,100,8,120,0,300,7,53.3,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,7,38.5,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,7,43.6,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,7,54.5,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,14,38.8,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,14,37.9,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,14,41.4,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,14,54.7,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,14,43.5,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,14,55.4,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,28,39.3,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,28,45.8,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,28,55.9,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,28,38.9,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,28,47.1,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,300,28,57.0,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,3,40.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,3,40.2,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,3,42.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,3,55.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,3,40.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,3,46.2,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,3,56.9,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,7,40.8,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,7,39.9,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,7,42.6,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,7,55.9,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,7,40.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,7,45.8,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,7,57.2,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,14,40.8,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,14,39.8,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,14,43.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,14,57.4,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,14,45.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,14,58.2,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,28,41.3,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,28,48.1,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,28,58.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,28,40.8,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,28,49.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,300,28,59.8,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,3,42.5,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,3,42.2,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,3,44.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,3,58.3,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,3,42.8,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,3,48.6,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,3,59.8,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,7,42.8,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,7,41.9,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,7,44.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,7,58.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,7,42.5,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,7,48.1,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,7,60.0,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,14,42.8,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,14,41.8,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,14,45.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,14,60.3,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,14,41.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,14,48.0,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,14,61.1,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,28,43.4,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,28,50.5,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,28,61.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,28,42.8,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,28,52.0,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,300,28,62.8,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,3,44.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,3,44.3,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,3,46.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,3,61.2,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,3,44.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,3,51.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,3,62.8,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,7,45.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,7,44.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,7,46.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,7,61.7,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,7,44.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,7,50.5,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,7,63.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,14,45.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,14,43.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,14,48.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,14,63.3,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,14,43.8,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,14,50.4,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,14,64.1,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,28,45.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,28,45.5,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,28,53.1,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,28,64.8,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,28,45.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,28,54.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,300,28,66.0,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,3,23.8,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,3,23.6,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,3,25.0,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,3,32.7,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,3,24.0,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,3,27.2,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,3,33.5,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,7,24.0,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,7,23.5,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,7,25.0,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,7,32.9,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,7,23.8,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,7,26.9,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,7,33.6,ambiguous:Data.xlsx|N_data.xls,fly_ash_slag_concrete
400,0,8,120,0,800,14,24.0,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,14,23.4,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,14,25.6,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,14,33.8,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,14,26.9,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,14,34.2,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,28,24.3,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,28,28.3,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,28,34.6,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,28,24.0,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,28,29.1,Data.xlsx,fly_ash_slag_concrete
400,0,8,120,0,800,28,35.2,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,3,24.5,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,3,23.9,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,3,25.4,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,3,33.2,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,3,24.2,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,3,27.7,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,3,33.7,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,7,24.6,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,7,23.7,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,7,25.4,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,7,33.1,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,7,23.9,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,7,27.3,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,7,33.9,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,14,24.5,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,14,23.5,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,14,26.0,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,14,33.7,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,14,23.6,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,14,27.4,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,14,34.2,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,28,24.9,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,28,24.4,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,28,29.0,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,28,34.7,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,28,29.8,Data.xlsx,fly_ash_slag_concrete
400,0,10,120,0,800,28,35.3,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,3,25.0,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,3,24.1,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,3,25.9,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,3,33.8,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,3,24.4,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,3,28.3,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,3,33.9,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,7,25.0,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,7,23.9,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,7,25.9,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,7,33.6,ambiguous:Data.xlsx|N_data.xls,fly_ash_slag_concrete
400,0,12,120,0,800,7,24.2,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,7,27.8,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,7,34.0,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,14,24.8,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,14,23.6,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,14,26.6,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,14,33.8,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,14,23.8,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,14,28.0,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,14,34.4,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,28,25.6,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,28,24.6,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,28,29.6,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,28,34.9,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,28,24.9,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,28,30.3,Data.xlsx,fly_ash_slag_concrete
400,0,12,120,0,800,28,35.4,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,3,25.3,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,3,24.3,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,3,26.6,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,3,34.0,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,3,24.6,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,3,29.0,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,3,34.1,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,7,25.4,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,7,24.1,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,7,26.5,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,7,34.0,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,7,24.5,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,7,28.5,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,7,34.3,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,14,25.5,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,14,23.8,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,14,27.3,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,14,33.8,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,14,24.1,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,14,28.6,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,14,34.6,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,28,26.3,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,28,24.8,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,28,30.2,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,28,35.1,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,28,25.3,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,28,30.8,Data.xlsx,fly_ash_slag_concrete
400,0,14,120,0,800,28,35.3,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,3,26.2,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,3,26.0,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,3,27.5,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,3,35.9,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,3,26.4,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,3,29.9,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,3,36.8,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,7,26.4,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,7,25.8,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,7,27.6,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,7,36.2,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,7,26.2,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,7,29.6,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,7,37.0,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,14,26.4,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,14,25.8,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,14,28.2,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,14,37.2,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,14,25.7,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,14,29.6,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,14,37.7,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,28,26.7,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,28,31.2,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,28,38.0,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,28,26.4,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,28,32.0,Data.xlsx,fly_ash_slag_concrete
300,100,8,120,0,800,28,38.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,3,27.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,3,27.3,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,3,28.9,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,3,37.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,3,27.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,3,31.4,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,3,38.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,7,27.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,7,27.1,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,7,28.9,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,7,38.0,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,7,27.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,7,31.1,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,7,38.9,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,14,27.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,14,27.1,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,14,29.6,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,14,39.0,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,14,27.0,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,14,31.0,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,14,39.5,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,28,28.1,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,28,32.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,28,39.9,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,28,27.7,Data.xlsx,fly_ash_slag_concrete
300,100,10,120,0,800,28,33.6,ambiguous:Data.xlsx|N_data.xls,fly_ash_slag_concrete
300,100,10,120,0,800,28,40.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,3,28.9,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,3,28.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,3,30.4,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,3,39.6,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,3,29.1,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,3,33.0,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,3,40.6,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,7,29.1,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,7,28.5,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,7,30.4,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,7,39.9,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,7,28.9,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,7,32.7,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,7,40.8,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,14,29.1,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,14,28.4,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,14,31.1,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,14,41.0,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,14,32.6,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,14,41.5,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,28,29.5,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,28,34.4,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,28,41.9,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,28,29.1,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,28,35.3,Data.xlsx,fly_ash_slag_concrete
300,100,12,120,0,800,28,42.7,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,3,30.3,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,3,30.1,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,3,31.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,3,41.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,3,30.5,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,3,34.7,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,3,42.7,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,7,30.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,7,29.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,7,31.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,7,41.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,7,30.3,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,7,34.3,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,7,42.9,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,14,30.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,14,29.8,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,14,32.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,14,43.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,14,34.2,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,14,43.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,28,31.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,28,36.1,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,28,44.0,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,28,30.6,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,28,37.1,Data.xlsx,fly_ash_slag_concrete
300,100,14,120,0,800,28,44.8,Data.xlsx,fly_ash_slag_concrete
1350,0,8,270,0,0,7,24.82,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,220,0,7,27.16,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,440,0,7,28.49,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,660,0,7,29.59,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,880,0,7,32.07,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,1100,0,7,34.32,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,0,0,7,27.19,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,220,0,7,29.87,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,440,0,7,30.52,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,660,0,7,31.63,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,880,0,7,33.69,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,1100,0,7,36.72,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,0,0,7,23.59,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,220,0,7,25.87,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,440,0,7,26.89,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,660,0,7,30.57,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,880,0,7,31.56,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,1100,0,7,33.58,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,0,0,28,31.52,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,220,0,28,32.46,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,440,0,28,36.89,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,660,0,28,38.41,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,880,0,28,41.32,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,1100,0,28,42.13,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,0,0,28,33.28,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,220,0,28,35.12,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,440,0,28,38.54,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,660,0,28,40.29,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,880,0,28,43.69,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,1100,0,28,45.27,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,0,0,28,30.54,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,220,0,28,31.25,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,440,0,28,34.89,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,660,0,28,37.41,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,880,0,28,39.87,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,1100,0,28,40.56,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,0,0,90,36.61,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,220,0,90,38.32,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,440,0,90,43.45,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,660,0,90,45.21,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,880,0,90,47.62,N_data.xls,fly_ash_slag_concrete
1350,0,8,270,1100,0,90,48.56,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,0,0,90,38.25,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,220,0,90,40.54,N_data.xls,fly_ash_slag_concrete
